ID_Empleado,Género,Edad,Cargo,Departamento,Años_Experiencia,Horas_Trabajadas_Semana,Numero_Tareas,Nivel_Estrés,Satisfaccion_Laboral,Evaluacion_Desempeño,Salario_Anual,Bonos,Promociones_Ultimos_5_años,Horas_Formacion_Anual,Cursos_Realizados,Certificaciones,Absentismo_Laboral,Accidentes_Laborales,Rotación_Personal,Rendimiento
2267,Femenino,60,Asistente de Vuelo,Tecnología,25,30,7,7,3,1.7359082187050792,118490,1059,1,29,2,4,6,1,Sí,2.7115384615384612
2268,Femenino,33,Agente de Tráfico,Tecnología,7,44,14,2,8,2.3660906755732136,145738,8707,1,63,6,3,12,2,No,3.788461538461538
2269,Masculino,36,Contador,Servicio al Cliente,18,30,1,8,8,2.1208061861784495,65720,5865,0,69,2,3,12,2,No,3.7115384615384612
2270,Femenino,52,Supervisor,Servicio al Cliente,20,44,10,2,10,1.1762695783691024,46727,8521,1,1,2,0,6,1,No,2.865384615384615
2271,Masculino,35,Supervisor,Operaciones,7,44,2,4,5,1.8768754277386215,105152,6412,1,19,3,0,2,2,No,2.0384615384615383
2272,Masculino,32,Mecánico,Recursos Humanos,0,44,11,2,3,4.606455773539226,128907,3141,1,28,1,1,13,1,Sí,1.8269230769230766
2273,Masculino,47,Contador,Finanzas,12,30,6,7,5,4.371432715489585,43606,5638,3,8,5,4,9,2,No,2.2115384615384612
2274,Femenino,62,Ingeniero,Mantenimiento,8,30,8,5,4,1.6703892604590251,105318,3739,0,3,4,4,12,0,No,1.942307692307692
2275,Femenino,48,Asistente de Vuelo,Tecnología,27,30,4,9,8,2.4646520504651614,60915,292,1,39,9,2,7,2,No,3.6538461538461533
2276,Masculino,32,Asistente de Vuelo,Tecnología,5,30,3,5,2,2.243212221087843,69804,6030,1,54,9,3,7,2,No,2.7884615384615383
2277,Femenino,59,Administrador,Operaciones,22,30,3,8,8,1.5909632322166258,133132,5405,0,12,1,3,4,2,Sí,2.634615384615384
2278,Femenino,55,Analista de Datos,Operaciones,16,44,3,2,10,3.4888328385513097,52316,359,2,5,9,2,6,1,Sí,3.346153846153846
2279,Masculino,62,Administrador,Mantenimiento,8,30,2,3,6,3.2291910414611467,83403,1609,1,72,1,1,2,1,No,3.2499999999999996
2280,Masculino,40,Ingeniero,Mantenimiento,11,30,1,6,4,2.7079653309534866,36583,1360,3,25,1,2,5,0,No,2.0769230769230766
2281,Femenino,27,Supervisor,Servicio al Cliente,9,30,5,7,3,4.421993312432883,97684,623,3,40,3,1,2,0,Sí,2.596153846153846
2282,Masculino,59,Piloto,Mantenimiento,11,30,10,10,10,3.47884536005163,101580,1565,2,41,2,1,10,0,No,2.75
2283,Femenino,62,Ingeniero,Finanzas,5,44,5,8,5,2.037094730269626,79899,1920,1,77,8,1,11,0,Sí,3.1346153846153846
2284,Femenino,49,Ingeniero,Finanzas,8,30,5,3,6,2.494818948799475,87843,1511,0,60,4,0,8,0,Sí,3.115384615384615
2285,Femenino,22,Mecánico,Tecnología,2,44,4,7,1,1.6006269191325324,33356,7546,2,61,0,0,6,1,No,1.7884615384615383
2286,Femenino,56,Mecánico,Finanzas,33,44,3,8,1,3.3654930924406554,100724,6487,3,67,1,1,0,0,No,3.1538461538461537
2287,Masculino,61,Mecánico,Finanzas,7,44,12,10,10,3.346516351882457,95921,4713,3,20,6,2,7,2,No,2.4999999999999996
2288,Masculino,29,Mecánico,Finanzas,9,44,3,6,3,4.480734743889605,45811,5919,0,30,7,2,8,0,Sí,2.3269230769230766
2289,Masculino,28,Analista de Datos,Servicio al Cliente,8,44,2,4,2,4.423266804168049,99769,7929,2,42,5,2,9,0,Sí,2.442307692307692
2290,Masculino,32,Asistente de Vuelo,Tecnología,13,30,5,6,1,4.347768133839791,58919,8766,0,20,6,0,1,0,No,1.8461538461538458
2291,Femenino,60,Asistente de Vuelo,Operaciones,26,44,4,9,8,3.195809278806121,36246,2001,2,28,1,1,0,0,No,2.865384615384616
2292,Femenino,25,Mecánico,Tecnología,7,30,6,3,1,3.6080792430297732,97271,396,2,54,5,3,14,1,Sí,3.596153846153846
2293,Masculino,46,Analista de Datos,Tecnología,3,44,2,2,10,4.102167775873113,48941,5675,2,57,5,2,14,0,No,3.615384615384615
2294,Femenino,33,Mecánico,Tecnología,1,44,2,5,8,1.3667393238227432,109222,4497,1,23,3,0,10,1,Sí,2.1538461538461537
2295,Femenino,47,Analista de Datos,Mantenimiento,29,44,8,7,5,2.2023915807114234,67590,1511,3,44,3,4,3,0,No,3.5576923076923075
2296,Femenino,59,Administrador,Operaciones,20,44,6,3,4,1.6763597712786873,129482,2692,3,79,1,1,8,1,Sí,3.615384615384615
2297,Masculino,33,Agente de Tráfico,Mantenimiento,0,30,3,5,8,3.0458707773844234,44422,2032,3,8,2,2,5,0,Sí,1.9230769230769227
2298,Masculino,62,Analista de Datos,Servicio al Cliente,10,44,5,4,8,4.350671826530431,129183,6988,2,65,9,0,10,2,No,3.73076923076923
2299,Masculino,58,Administrador,Servicio al Cliente,0,44,3,7,8,1.9228478785990317,113425,5872,2,1,5,4,12,1,No,1.9615384615384612
2300,Femenino,45,Contador,Recursos Humanos,10,30,11,2,3,3.9236141406829104,145694,9546,1,36,3,1,11,1,No,2.4807692307692304
2301,Masculino,37,Contador,Recursos Humanos,6,30,2,7,8,2.623295985545954,133601,4734,3,36,2,3,9,0,Sí,2.615384615384615
2302,Masculino,34,Administrador,Servicio al Cliente,1,30,3,2,1,4.612299601434854,99193,7639,3,68,0,1,7,1,No,2.346153846153846
2303,Masculino,46,Supervisor,Servicio al Cliente,14,30,1,3,4,3.507158163386382,149797,9484,1,45,2,1,6,1,Sí,2.7884615384615383
2304,Masculino,25,Supervisor,Mantenimiento,7,30,14,5,5,4.906212022382654,106033,4252,3,5,0,2,4,1,Sí,1.673076923076923
2305,Masculino,32,Mecánico,Servicio al Cliente,14,44,7,7,6,1.9826791029111241,46656,4709,0,47,3,1,4,2,Sí,3.2307692307692304
2306,Masculino,53,Supervisor,Operaciones,34,44,6,6,5,4.695833512955183,131199,1908,0,7,3,4,13,0,Sí,2.9999999999999996
2307,Femenino,28,Contador,Mantenimiento,10,30,5,7,5,2.4282230585922173,131399,5077,1,31,0,4,5,2,No,2.6730769230769225
2308,Femenino,32,Supervisor,Servicio al Cliente,7,30,6,6,5,3.487869849201516,90216,1275,3,76,6,1,14,2,Sí,3.2307692307692304
2309,Masculino,49,Agente de Tráfico,Mantenimiento,31,30,8,1,9,1.6980328537889613,113526,58,1,66,4,1,5,0,No,4.692307692307692
2310,Masculino,62,Contador,Mantenimiento,7,44,3,5,10,4.039140480555297,92034,3923,1,72,0,4,4,2,No,3.692307692307692
2311,Femenino,44,Analista de Datos,Finanzas,9,44,3,1,10,4.913001736146602,65215,616,1,67,4,4,7,2,Sí,4.211538461538461
2312,Femenino,44,Ingeniero,Recursos Humanos,22,30,12,7,3,4.149704465568478,69264,3671,3,27,6,2,2,1,Sí,2.634615384615384
2313,Masculino,49,Supervisor,Mantenimiento,3,30,5,4,2,3.4631869699744167,122963,5783,1,39,5,3,8,1,Sí,2.269230769230769
2314,Masculino,62,Supervisor,Tecnología,29,30,5,5,10,2.79285590165228,31324,1711,3,15,9,4,4,0,Sí,3.961538461538461
2315,Masculino,47,Asistente de Vuelo,Mantenimiento,22,30,14,1,2,2.380945231227016,105785,1342,0,56,4,3,8,0,No,3.4999999999999996
2316,Masculino,46,Agente de Tráfico,Tecnología,4,30,11,8,8,2.6760504660740647,50286,4752,1,74,7,3,4,2,Sí,3.480769230769231
2317,Femenino,50,Contador,Finanzas,20,44,1,4,5,2.3131532510600095,119130,4932,1,54,8,4,2,0,Sí,3.8076923076923075
2318,Masculino,40,Contador,Servicio al Cliente,5,30,4,3,5,4.330839468019835,49506,1023,3,38,0,2,8,0,Sí,2.384615384615384
2319,Masculino,54,Piloto,Mantenimiento,16,30,9,1,6,4.572444492909993,56730,6965,0,75,5,1,1,1,Sí,3.9999999999999996
2320,Masculino,57,Asistente de Vuelo,Finanzas,24,44,8,4,9,4.798630742838954,149554,733,3,54,1,0,11,2,Sí,3.7115384615384612
2321,Masculino,35,Supervisor,Operaciones,17,44,3,3,7,2.673449287631401,113649,8589,2,29,7,1,12,1,No,3.4615384615384612
2322,Femenino,35,Administrador,Finanzas,17,44,5,8,5,3.1848768137403694,133658,9160,3,41,4,0,4,1,Sí,2.75
2323,Femenino,56,Analista de Datos,Recursos Humanos,12,30,5,9,5,3.3075816841699557,83737,461,0,4,0,4,2,1,Sí,1.6923076923076923
2324,Femenino,51,Supervisor,Recursos Humanos,16,44,7,5,10,3.6043527095133547,147410,8329,0,44,4,1,6,2,No,3.5
2325,Masculino,49,Piloto,Servicio al Cliente,13,30,8,9,9,1.0098253635674919,91914,761,1,63,9,1,3,2,No,3.615384615384615
2326,Masculino,38,Ingeniero,Tecnología,20,30,9,1,9,4.370758685734675,83828,9054,3,31,4,0,14,2,Sí,4.019230769230768
2327,Femenino,24,Contador,Servicio al Cliente,6,30,7,7,2,2.0725626161298565,32894,592,3,11,1,2,13,1,No,2.0384615384615383
2328,Masculino,37,Analista de Datos,Tecnología,18,30,2,7,7,2.888656274985131,57939,5696,2,65,3,4,7,0,No,3.6538461538461533
2329,Masculino,51,Asistente de Vuelo,Tecnología,25,30,8,6,10,4.366273028180736,89184,7821,0,51,5,4,0,2,No,4.192307692307692
2330,Femenino,50,Supervisor,Tecnología,2,30,8,4,1,4.987424587802759,78896,2347,3,70,0,4,4,0,Sí,2.4999999999999996
2331,Femenino,36,Agente de Tráfico,Tecnología,1,44,11,9,4,4.179534019142077,77563,1446,2,31,8,1,7,1,Sí,1.9038461538461537
2332,Femenino,46,Administrador,Recursos Humanos,27,44,13,3,2,1.0993329491439061,64729,1442,3,34,6,3,1,2,No,3.2307692307692304
2333,Femenino,59,Piloto,Recursos Humanos,1,44,14,1,10,2.475016683123624,108152,2806,0,5,5,0,5,0,Sí,2.4615384615384612
2334,Masculino,62,Ingeniero,Mantenimiento,21,44,2,2,9,1.9888425445320195,61928,7450,1,21,0,1,6,2,Sí,3.1346153846153846
2335,Masculino,59,Mecánico,Recursos Humanos,6,44,13,3,6,4.856526931621757,133166,3325,3,46,7,2,5,1,No,3.096153846153846
2336,Femenino,44,Administrador,Servicio al Cliente,3,30,6,2,4,2.056915665910536,114595,6647,0,12,7,2,9,2,Sí,2.1730769230769225
2337,Masculino,46,Supervisor,Recursos Humanos,19,30,13,6,3,4.773400761357772,48323,3756,0,22,3,1,2,1,Sí,2.25
2338,Femenino,62,Ingeniero,Servicio al Cliente,5,44,10,7,4,4.750070054007603,124685,1336,0,43,3,0,5,1,Sí,2.0769230769230766
2339,Femenino,28,Administrador,Operaciones,8,30,1,5,2,4.357641251701242,79165,5397,2,8,0,4,6,0,Sí,1.5769230769230766
2340,Masculino,43,Administrador,Recursos Humanos,25,30,11,5,5,1.3922870667929628,77993,8993,2,58,8,4,12,1,Sí,4.192307692307692
2341,Femenino,38,Contador,Servicio al Cliente,20,30,7,7,9,1.0079809120259382,141318,8072,1,29,7,3,2,1,Sí,3.615384615384615
2342,Masculino,39,Administrador,Tecnología,21,30,10,6,6,4.175532336854854,145433,7589,3,43,9,1,11,2,Sí,3.5769230769230766
2343,Masculino,62,Agente de Tráfico,Finanzas,27,30,2,8,2,4.373196230365064,87314,8787,2,48,6,3,9,1,Sí,3.115384615384615
2344,Masculino,31,Ingeniero,Tecnología,4,44,5,9,6,4.848726772926456,142819,2047,2,15,1,2,1,1,No,1.615384615384615
2345,Masculino,31,Supervisor,Mantenimiento,9,44,14,2,9,1.8735304458111166,138506,8218,2,73,6,4,2,1,Sí,4.25
2346,Femenino,28,Supervisor,Servicio al Cliente,10,44,7,2,4,3.932585871696996,57189,2428,3,52,3,4,11,1,No,3.4038461538461533
2347,Masculino,59,Agente de Tráfico,Tecnología,14,44,10,1,1,3.0762576697247774,44640,5439,1,1,2,3,13,0,No,1.9038461538461537
2348,Femenino,48,Asistente de Vuelo,Recursos Humanos,30,30,11,7,2,2.313928820784299,100106,130,1,66,9,1,0,2,Sí,3.7499999999999996
2349,Femenino,54,Ingeniero,Recursos Humanos,4,44,9,4,5,3.425164040236098,136013,3067,1,41,3,3,6,2,Sí,2.576923076923077
2350,Femenino,22,Administrador,Operaciones,4,30,14,9,10,3.192797574351862,65714,3351,3,63,9,2,3,1,No,4.115384615384615
2351,Femenino,55,Piloto,Finanzas,21,30,1,6,7,2.169177597112012,141115,2332,3,7,5,1,2,0,No,2.615384615384615
2352,Masculino,25,Analista de Datos,Servicio al Cliente,7,30,9,7,8,2.0738498485272068,65950,5316,1,72,6,2,13,0,No,4.038461538461538
2353,Masculino,38,Ingeniero,Tecnología,14,30,11,7,3,2.9463208965890852,148174,736,0,20,1,1,5,1,Sí,1.8269230769230766
2354,Femenino,25,Mecánico,Finanzas,7,30,5,8,9,2.8961460339443175,69332,3847,3,59,6,3,13,1,No,3.7115384615384612
2355,Femenino,62,Piloto,Operaciones,27,30,6,4,2,2.2082108126719855,116426,1298,3,33,9,0,2,2,No,3.0769230769230766
2356,Masculino,47,Agente de Tráfico,Mantenimiento,21,44,14,3,4,2.054924632161475,50462,1091,1,3,1,3,11,2,Sí,2.346153846153846
2357,Femenino,25,Administrador,Finanzas,7,30,8,3,4,4.81722963656388,64675,232,1,61,1,1,10,2,Sí,3.269230769230769
2358,Masculino,22,Asistente de Vuelo,Operaciones,4,30,11,10,6,4.449482018981522,66759,221,0,75,0,2,9,2,No,3.0961538461538463
2359,Femenino,28,Mecánico,Servicio al Cliente,4,44,14,8,10,4.267116421698135,146335,8644,0,1,6,3,2,1,Sí,2.25
2360,Masculino,51,Asistente de Vuelo,Mantenimiento,17,30,2,3,6,1.8571350747080264,83928,5755,2,49,0,1,8,1,Sí,3.096153846153846
2361,Femenino,30,Asistente de Vuelo,Recursos Humanos,12,44,12,8,3,1.7571641399432045,65431,4399,2,75,2,2,1,2,Sí,3.019230769230769
2362,Femenino,56,Contador,Operaciones,3,30,7,2,9,4.237316073192393,38127,935,1,25,7,2,14,2,No,2.9999999999999996
2363,Masculino,29,Mecánico,Recursos Humanos,6,44,12,5,5,1.7386973907689915,94010,5733,2,36,0,2,4,1,Sí,2.230769230769231
2364,Femenino,45,Analista de Datos,Mantenimiento,24,30,4,5,2,3.0141437430201448,130186,8130,3,54,5,1,9,2,No,3.1346153846153846
2365,Femenino,40,Contador,Operaciones,8,44,9,7,6,1.885687147081013,46712,7567,0,17,1,2,14,1,Sí,1.9615384615384612
2366,Masculino,57,Mecánico,Operaciones,18,30,6,5,3,2.5122791346806084,132671,1343,2,23,8,2,9,2,Sí,2.673076923076923
2367,Femenino,62,Asistente de Vuelo,Mantenimiento,8,30,7,9,8,4.413816909638172,93501,364,2,29,1,3,1,1,Sí,2.346153846153846
2368,Masculino,48,Contador,Servicio al Cliente,22,44,11,3,3,4.565673373010506,42462,9442,1,16,5,2,5,0,No,2.673076923076923
2369,Masculino,53,Mecánico,Operaciones,30,30,6,9,5,4.986717003527174,40397,8647,0,79,3,0,3,1,Sí,3.692307692307692
2370,Femenino,35,Analista de Datos,Mantenimiento,17,30,11,1,4,4.775617120060327,51101,9955,0,41,8,1,6,0,No,3.8653846153846154
2371,Femenino,39,Piloto,Finanzas,21,44,8,3,4,3.6850028975429407,75196,9010,2,11,0,2,12,0,No,2.7115384615384612
2372,Femenino,49,Ingeniero,Recursos Humanos,16,30,6,4,2,2.7269039767905654,101136,3391,3,26,0,2,0,2,Sí,2.1538461538461533
2373,Femenino,50,Administrador,Operaciones,21,30,7,6,8,1.2307695011677677,81318,735,3,54,9,4,7,0,Sí,4.096153846153846
2374,Femenino,37,Mecánico,Finanzas,19,44,8,10,3,3.432664454013918,95917,3606,3,3,2,3,1,2,Sí,2.25
2375,Femenino,56,Analista de Datos,Operaciones,29,30,1,8,4,1.8427226480161827,107320,1467,3,34,5,2,14,0,Sí,3.019230769230769
2376,Femenino,52,Ingeniero,Servicio al Cliente,25,44,10,7,6,4.400545135318424,110560,3514,3,64,2,3,14,0,No,3.6538461538461533
2377,Masculino,25,Contador,Mantenimiento,5,44,12,8,9,3.195595517398881,39625,3775,2,75,6,3,3,2,No,3.596153846153846
2378,Femenino,58,Mecánico,Operaciones,33,44,4,6,4,3.934006731584548,83296,4661,3,28,8,0,10,1,No,3.2307692307692304
2379,Masculino,38,Mecánico,Mantenimiento,20,44,6,6,3,3.6939801387481044,132185,9011,2,71,9,1,12,2,No,3.999999999999999
2380,Femenino,60,Agente de Tráfico,Tecnología,24,30,1,6,5,2.389324767325332,70876,8156,1,71,1,0,6,0,No,3.423076923076923
2381,Femenino,47,Mecánico,Operaciones,12,30,4,3,9,4.036344200850497,123553,1714,2,75,3,1,13,2,Sí,3.9230769230769225
2382,Masculino,60,Administrador,Servicio al Cliente,1,44,6,10,1,4.373500975476079,123516,515,3,35,2,4,14,2,Sí,1.4423076923076923
2383,Femenino,62,Agente de Tráfico,Servicio al Cliente,4,30,7,4,5,3.976521745474577,107972,5220,2,33,5,0,7,0,No,2.3076923076923075
2384,Femenino,25,Ingeniero,Finanzas,7,30,13,6,4,4.107227121297188,138700,9620,3,35,4,3,8,0,Sí,2.4807692307692304
2385,Masculino,51,Contador,Servicio al Cliente,10,30,6,7,5,2.4400621586669264,36747,5249,1,54,2,2,4,0,No,2.692307692307692
2386,Femenino,51,Contador,Mantenimiento,23,30,11,3,7,4.774751730992948,48583,8010,3,3,8,4,8,2,Sí,3.2499999999999996
2387,Femenino,43,Supervisor,Tecnología,13,44,4,4,7,2.6982884734243044,115452,9035,0,10,7,1,8,2,Sí,2.6346153846153846
2388,Femenino,32,Supervisor,Servicio al Cliente,14,44,12,6,7,4.5882008741858575,59047,8131,1,58,2,0,2,2,Sí,3.6538461538461537
2389,Masculino,23,Ingeniero,Operaciones,5,44,13,1,1,4.431237559232063,65497,6142,2,2,9,4,6,1,No,3.173076923076923
2390,Femenino,33,Analista de Datos,Servicio al Cliente,15,30,7,7,9,1.4973239015137136,104323,3135,2,73,4,0,7,2,Sí,3.865384615384615
2391,Femenino,51,Analista de Datos,Tecnología,4,44,10,1,7,4.865082238366471,38038,5878,3,11,4,3,0,1,No,2.519230769230769
2392,Femenino,57,Agente de Tráfico,Mantenimiento,1,44,14,10,4,4.985366741533481,33910,7033,0,72,4,0,10,0,Sí,2.3076923076923075
2393,Femenino,39,Ingeniero,Operaciones,21,30,2,9,4,3.4245860669160026,131800,4324,1,20,7,1,9,1,No,2.865384615384615
2394,Masculino,47,Analista de Datos,Finanzas,10,44,6,10,2,4.132440203439792,74079,5071,2,21,2,1,4,2,Sí,1.4038461538461537
2395,Masculino,28,Supervisor,Finanzas,10,30,5,9,6,4.734748150207265,70270,5942,3,17,2,2,0,0,No,1.942307692307692
2396,Femenino,22,Supervisor,Finanzas,4,44,2,9,10,1.08009756187852,66568,3979,0,5,7,2,2,1,Sí,2.384615384615384
2397,Femenino,47,Asistente de Vuelo,Operaciones,5,44,9,4,3,4.719960097191926,38162,9468,2,78,8,1,1,0,No,3.2307692307692304
2398,Masculino,44,Analista de Datos,Finanzas,26,30,13,2,1,3.5094645510364315,147324,1511,3,64,4,1,12,0,Sí,3.7307692307692304
2399,Masculino,47,Ingeniero,Servicio al Cliente,29,30,7,7,5,4.313825601477133,106798,4900,3,54,9,1,1,1,No,3.8269230769230766
2400,Femenino,27,Piloto,Operaciones,9,30,14,4,6,3.162889092079493,62298,4659,0,39,7,4,3,0,No,3.2307692307692304
2401,Masculino,27,Agente de Tráfico,Operaciones,9,30,3,5,5,3.1221841575740656,65591,2962,2,51,4,0,4,0,Sí,3.5576923076923075
2402,Femenino,29,Mecánico,Operaciones,11,44,7,1,5,4.59007282297844,129796,9086,3,43,3,4,10,2,No,3.3846153846153846
2403,Masculino,45,Mecánico,Recursos Humanos,3,30,11,10,10,3.0298880259391017,60270,9045,2,61,1,3,0,0,Sí,2.9230769230769234
2404,Masculino,43,Analista de Datos,Mantenimiento,25,44,11,6,8,2.887157524483183,115236,2410,0,73,3,2,10,1,No,4.384615384615384
2405,Masculino,40,Agente de Tráfico,Recursos Humanos,8,44,6,7,10,3.4327552337135656,83054,179,0,28,1,0,5,1,No,2.4807692307692304
2406,Masculino,58,Contador,Recursos Humanos,33,30,7,3,1,3.074279924649433,138805,588,2,18,6,2,10,2,No,2.9615384615384612
2407,Femenino,39,Administrador,Recursos Humanos,21,44,4,10,8,2.785147824553809,133241,2045,0,27,6,3,10,2,No,3.3269230769230766
2408,Masculino,52,Mecánico,Mantenimiento,19,30,13,2,7,1.7220953129111813,53801,5854,3,18,8,1,4,1,No,3.230769230769231
2409,Masculino,58,Supervisor,Recursos Humanos,22,30,13,10,1,2.5896019485325388,111392,3225,2,30,3,2,12,1,Sí,2.0576923076923075
2410,Femenino,51,Agente de Tráfico,Finanzas,33,44,10,7,9,2.1281828033373755,108899,8756,3,53,4,1,3,2,No,4.096153846153846
2411,Masculino,62,Ingeniero,Operaciones,22,30,13,1,4,2.601858906060681,116504,4764,2,61,3,2,5,1,Sí,3.692307692307692
2412,Masculino,54,Agente de Tráfico,Operaciones,22,44,8,2,7,3.372633181251937,107588,7087,1,13,3,3,1,0,Sí,3.1153846153846154
2413,Femenino,31,Contador,Servicio al Cliente,13,44,8,3,3,3.4354069483896423,57789,4053,3,49,4,2,7,2,Sí,3.2499999999999996
2414,Masculino,58,Mecánico,Tecnología,27,44,7,4,8,1.9546459131708347,43683,4464,3,58,2,3,5,2,No,4.076923076923077
2415,Femenino,33,Supervisor,Finanzas,15,44,13,5,4,1.3379145864638624,69162,2706,2,69,8,0,14,2,Sí,3.519230769230769
2416,Femenino,51,Piloto,Mantenimiento,29,44,7,4,2,3.9777507561366536,38172,7166,2,57,6,4,2,2,Sí,3.75
2417,Femenino,48,Ingeniero,Tecnología,20,30,10,10,2,3.1142827709857133,69225,5238,3,8,0,3,3,0,No,1.5769230769230766
2418,Femenino,60,Supervisor,Operaciones,23,44,13,3,8,2.7684053985479853,66064,3926,0,56,0,2,11,2,No,3.769230769230769
2419,Masculino,30,Contador,Recursos Humanos,12,30,13,1,8,1.5183818752181701,117704,1640,3,40,0,0,12,2,No,3.3461538461538454
2420,Femenino,42,Administrador,Servicio al Cliente,24,30,8,7,1,2.658655003787529,69991,1650,1,26,2,3,1,1,No,2.346153846153846
2421,Masculino,33,Contador,Servicio al Cliente,15,30,1,10,6,4.272701666482197,45698,8694,0,57,8,2,3,2,Sí,3.5576923076923075
2422,Masculino,50,Contador,Operaciones,32,30,6,6,9,3.3257425178582176,107320,8253,0,67,7,3,8,1,No,4.692307692307692
2423,Masculino,54,Mecánico,Finanzas,3,44,2,2,9,1.3639020509436577,61472,5766,2,57,8,3,3,1,Sí,3.7499999999999996
2424,Masculino,62,Agente de Tráfico,Tecnología,8,30,1,2,2,2.329100532509438,61726,5615,2,23,4,1,12,1,Sí,2.096153846153846
2425,Masculino,36,Agente de Tráfico,Servicio al Cliente,7,30,12,3,8,4.919208103654346,54548,5729,3,79,6,2,7,0,No,3.9423076923076916
2426,Masculino,23,Supervisor,Operaciones,1,30,10,8,8,3.1780298856082916,123667,3286,3,61,9,4,2,2,No,3.307692307692307
2427,Masculino,60,Administrador,Finanzas,28,30,7,8,4,2.1455843183836096,107987,1692,2,66,8,3,12,2,No,3.8461538461538463
2428,Masculino,39,Administrador,Operaciones,21,30,6,10,4,4.653778984807682,68328,7274,3,2,4,0,14,1,Sí,1.7692307692307692
2429,Masculino,24,Piloto,Operaciones,5,30,5,10,5,2.344002536013554,47358,356,0,50,7,2,4,2,No,2.4807692307692304
2430,Masculino,28,Contador,Finanzas,10,30,5,10,10,3.919629337996594,36276,595,3,66,7,4,1,1,No,4.096153846153846
2431,Femenino,62,Piloto,Finanzas,21,44,9,10,7,1.5888820228724785,36224,1624,0,79,2,2,13,2,No,3.596153846153846
2432,Femenino,39,Asistente de Vuelo,Finanzas,8,30,9,8,1,1.6259724563957603,85645,9321,2,56,4,4,8,1,No,2.384615384615384
2433,Femenino,59,Analista de Datos,Operaciones,33,44,12,7,9,3.245256081315422,80822,8028,3,19,7,4,8,1,Sí,3.807692307692307
2434,Masculino,58,Contador,Servicio al Cliente,25,30,12,2,3,1.9592932743001366,135422,4966,0,44,9,3,13,1,Sí,3.7115384615384612
2435,Femenino,54,Piloto,Mantenimiento,0,30,6,1,4,1.1973283461133906,103720,3953,1,5,2,1,9,0,No,1.6346153846153846
2436,Femenino,52,Mecánico,Mantenimiento,4,44,13,6,7,4.705861759902669,51555,7315,1,32,2,2,6,1,No,2.346153846153846
2437,Femenino,32,Analista de Datos,Operaciones,14,30,3,8,5,1.223958194458333,85789,8060,1,42,5,0,1,0,No,2.8269230769230766
2438,Masculino,25,Administrador,Operaciones,3,44,7,1,5,3.869751546782661,93689,6230,0,49,6,0,3,0,No,2.865384615384616
2439,Masculino,39,Contador,Servicio al Cliente,1,44,4,3,1,2.3319432907898388,67573,2570,3,26,6,1,14,1,Sí,1.8076923076923075
2440,Masculino,25,Contador,Finanzas,7,30,5,1,2,4.734019860441238,85913,92,1,29,5,0,5,0,No,2.538461538461538
2441,Masculino,55,Administrador,Operaciones,15,44,7,10,5,4.944209556693708,91238,4899,2,17,6,2,8,2,No,2.1730769230769225
2442,Femenino,50,Mecánico,Recursos Humanos,21,44,12,9,2,2.341722605324265,147491,9070,2,29,6,0,12,0,No,2.2115384615384612
2443,Femenino,45,Contador,Finanzas,0,30,7,7,1,3.364427278413848,56107,4703,2,14,3,2,5,0,Sí,1.1346153846153846
2444,Femenino,43,Piloto,Operaciones,14,44,10,8,10,4.0919390182838065,50200,7741,1,75,7,4,3,0,Sí,4.192307692307692
2445,Femenino,23,Contador,Recursos Humanos,5,44,8,9,3,1.4936373999331414,45308,1896,1,61,7,3,0,0,No,3.307692307692307
2446,Masculino,27,Analista de Datos,Tecnología,3,30,1,3,1,3.837849215491664,100669,9174,3,20,1,1,14,1,No,1.4807692307692306
2447,Masculino,62,Contador,Servicio al Cliente,17,44,5,10,10,4.6247899376626425,109232,2964,0,11,9,1,6,2,Sí,2.8076923076923075
